v1,market_ids,nodes0,nodes1,weights,invincome
80,0,.1444563324736642,.7949185148778468,.001,.8114116695494201
81,0,-1.576720446179189,-.1172367695663144,.001,.3127165623572554
82,0,.8684644304137461,-1.174972386987475,.001,.3239973347656168
83,0,-.5031485088185084,.4553143198526267,.001,.5812694869653267
84,0,.4745045749333299,-.4063979745287934,.001,.0276853394358667
85,0,-.9061435753776471,-2.370094463449418,.001,.5031496892078265
86,0,1.494135770033485,1.269006681060668,.001,.0803484318042934
87,0,-.1701910836354968,.1622546215144111,.001,.4861910608471596
88,0,.1642743966897851,-.7351831074865594,.001,.8233968441579788
89,0,-1.51219263680411,.9295833926639858,.001,.4606122198907974
90,0,.8973819583196496,-.0241330210636237,.001,.1583185185476829
91,0,-.4810445115551043,-1.006698179358293,.001,.5188813018436956
92,0,.4965376421617644,.5609831096215658,.001,.9495564307151173
93,0,-.8770032668642633,-.3074192447411904,.001,.569689546429906
94,0,1.556811961883135,-1.685679148984474,.001,.963119845193057
95,0,-.1503545927878719,1.512665657676399,.001,.7479300477730737
96,0,.0068743113005227,.2571910745599389,.001,.422709300363117
97,0,-2.777086164773069,-.6184146252156445,.001,.2743369507794086
98,0,.6831451365924006,1.083666362062878,.001,.8311447681120562
99,0,-.6658846014720547,.0687615529279832,.001,.2608346359861223
100,0,.3258800155436369,-.8629700912593803,.001,.2507727909732143
101,0,-1.137127800610831,.6733337632122288,.001,.9587360137672276
102,0,1.163775171919426,-.2113702673274661,.001,.2454684293396395
103,0,-.311415379474033,-1.385395097754645,.001,.0952195658294145
104,0,.2442784965667094,1.908779572972132,.001,.0933376438713693
105,0,-1.301799708016267,.3545093479259475,.001,.1267539751108754
106,0,1.021505221872705,-.5095366243247635,.001,.8529937490854528
107,0,-.3948076297982078,.8381088990548129,.001,.7493339534251642
108,0,.587280796309388,-.0861291039985808,.001,.6638474230446559
109,0,-.7671625708299119,-1.115357810350823,.001,.4693230805269679
110,0,1.903194762362007,.4899182227243526,.001,.8257065099598588
111,0,-.0715187987177736,-.3730092416551913,.001,.6904785305650983
112,0,.0853097551161599,-2.028836963315856,.001,.9915070420346975
113,0,-1.825107135292022,1.341533430603973,.001,.3627388394486077
114,0,.7857479998781967,.1936959160063504,.001,.1011210700498775
115,0,-.5710218027945797,-.6952169627664343,.001,.2313219048675351
116,0,.4097148486448119,.9783616848115581,.001,.404633511971023
117,0,-.9986075038618604,.0068154020982742,.001,.4503635144133955
118,0,1.334576064153085,-.9565960261828252,.001,.8765992689493073
119,0,-.2301375802938794,.5975837741494452,.001,.8421806619553182
120,0,.2041130759011983,-.2751309426420554,.001,.483783801226579
121,0,-1.399260554665183,-1.569424868814228,.001,.8416610706627503
122,0,.9575987368879232,1.617950577397227,.001,.402324402043176
123,0,-.4375191879256328,.2893155473365857,.001,.1417205822517718
124,0,.5413517805490932,-.581366578380844,.001,.5660662769908376
125,0,-.8208444715953022,1.141116616751913,.001,.9219710224523228
126,0,1.70462097773067,.0998189491810886,.001,.3391066479543807
127,0,-.1108505444079062,-.8188968462551747,.001,.6193592852492563
128,0,.0460566013948965,.7126802839076477,.001,.0096312724999695
129,0,-2.088698592399402,-.1798253089038413,.001,.4557914992744233
130,0,.7334809601571287,-1.308738200088436,.001,.8904901801079387
131,0,-.6177580140966252,2.149444577036954,.001,.0894076030251088
132,0,.3674744638887614,.3876624576901251,.001,.1551874842786163
133,0,-1.065311780202195,-.4746064730361918,.001,.1321353447388033
134,0,1.244637209315683,.8528561294279369,.001,.5988128188301177
135,0,-.2705529802755385,-.0757798585203942,.001,.7685711355472791
136,0,.2848420741229479,-1.096345570161469,.001,.0136834547224868
137,0,-1.215344139509292,.5015823819429867,.001,.3101454614192399
138,0,1.089881977850121,-.3619732525785147,.001,.7567637241494161
139,0,-.3528046951071416,-1.953965040503491,.001,.6347760454009217
140,0,.6344837992571319,1.367346029280929,.001,.2692773916347366
141,0,-.7156056827914759,.2042174991471001,.001,.5970926070809687
142,0,2.229733562457041,-.682141002050167,.001,.6125484280874975
143,0,-.0322974237880626,.995146497925556,.001,.7451753651641687
144,0,.1246948479003325,.017131529980316,.001,.9583617608552187
145,0,-1.648574367157264,-.9404210127894412,.001,.3771529433814564
146,0,.8402555175905093,.6099616064649981,.001,.5924978925664853
147,0,-.5255011362135926,-.2644332510403719,.001,.6872627457084419
148,0,.4526995046008896,-1.535017922038653,.001,.9526526472855626
149,0,-.9360744369209855,1.657379385843391,.001,.4484089336515785
150,0,1.436834107839453,.3000887461917718,.001,.7147823979215852
151,0,-.1900947759232698,-.5691949163204363,.001,.971004631475499
152,0,.1941254731203184,1.161125306782951,.001,.7177034304446158
153,0,-1.425812874437081,.1101913638201507,.001,.1601396811803715
154,0,.9422246496981864,-.8045563801436275,.001,.9792446730569018
155,0,-.4483198682912259,.7260417660439953,.001,.4866413432163704
156,0,.5300494636377461,-.1693515041336171,.001,.4203793469880692
157,0,-.8346365727637315,-1.284824840440745,.001,.4022346526183141
158,0,1.66417412993305,2.267352145547656,.001,.9905820676417916
159,0,-.1207079477285113,.3988070404377054,.001,.8025873103443701
160,0,.0362567492487927,-.4630926693225677,.001,.4934930163488798
161,0,-2.184543102378461,.7669322317591472,.001,.5748660961413459
162,0,.7207267735523901,-.138036558534963,.001,.9508193661128344
163,0,-.6296518931639569,-1.217156025126858,.001,.4008856301863758
164,0,.35701892725889,.4325468201678314,.001,.9007067536894202
165,0,-1.08274333435329,-.4289092032976423,.001,.2412788571682277
166,0,1.223667627983286,-3.211022523925106,.001,.5008347576208663
167,0,-.2807236553969162,1.224139555131402,.001,.2699640474282832
168,0,.2746597769643266,.1413844307059541,.001,.279998248889861
169,0,-1.236097393454575,-.7624908868950814,.001,.4994076239891351
170,0,1.072317083066878,.8982585321273563,.001,.6205047355313699
171,0,-.363244345611516,-.0447763217844182,.001,.2986424541580526
172,0,.6225540172396559,-1.04155307941629,.001,.2120680870243119
173,0,-.7283124159530506,.5369966082391746,.001,.9226951701828163
174,0,2.12510759066368,-.3291221319425059,.001,.2590677611432203
175,0,-.0420957556754395,-1.778043506238544,.001,.2297615361467291
176,0,.1148328177020413,1.450836072193188,.001,.1955033095141755
177,0,-1.687941997744239,.2359233110760847,.001,.8489987098959557
178,0,.8263992718691606,-.6435902810968047,.001,.4742495595415827
179,0,-.5367759825300554,1.047273053101242,.001,.3584130078146347
180,0,.4418777995943672,.0480952556328378,.001,.1493677600873481
181,0,-.9513586102648992,-.8933065971457882,.001,.1867413023427976
182,0,1.409871476614909,.6476739090946237,.001,.6081036328640338
183,0,-.2000744393160075,-.2325157566584045,.001,.8209974071861518
184,0,.2342026776665967,-1.441403281259457,.001,.5759217571101967
185,0,-1.324996344788183,1.794386887303254,.001,.4770390915453665
186,0,1.005143749504054,.3326240259052566,.001,.2221168603575345
187,0,-.4054151676998142,-.5331709797271601,.001,.4883882333117588
188,0,.5756857094455025,.8091472532979858,.001,.2147344056184628
189,0,-.7803712868332044,-.1068564255218047,.001,.378529823911722
190,0,1.846444876058437,-1.154644060134202,.001,.4698914104026609
191,0,-.0813389944142033,.4667864475506001,.001,.0926465928878301
192,0,.075486502492311,-.3952198284798383,.001,.7045989574594697
193,0,-1.879528515672041,-2.22600280252639,.001,.3003666093087928
194,0,.7724843097047734,1.292430128533986,.001,.8074898346456594
195,0,-.5825855077992093,.1727157092265397,.001,.0144726055308826
196,0,.3990889875203995,-.7217333429484468,.001,.0793643550275369
197,0,-1.01486042830442,.9455926850149202,.001,.7007638762533634
198,0,1.311089178579095,-.0138157755547872,.001,.3917735060065247
199,0,-.2402036765254424,-.9897214452205071,.001,.0347334222937428
200,0,.3155716796859318,.5730976195915125,.001,.0750224318762999
201,0,-1.156021498121501,-.2966224955730187,.001,.4718693546712982
202,0,1.144714033227131,-1.644426825574383,.001,.1051782727779076
203,0,-.3217100497993695,1.545877504149355,.001,.0525968348217717
204,0,.6708318793112065,.2678681364133537,.001,.3158341175613104
205,0,-.6781566681226735,-.6059732564360334,.001,.5749046656371437
206,0,3.044892314525345,1.102412677318076,.001,.2911666885381387
207,0,-.00291726367698,.0791051726068073,.001,.0165977576773805
208,0,.1543577862866976,-.848096260449048,.001,.9226597408268651
209,0,-1.543653224423196,.6863308095013758,.001,.7331349290464809
210,0,.8828309115645195,-.2008334473659387,.001,.1029379544417254
211,0,-.4920664572767375,-1.358950919530933,.001,.1871624564639626
212,0,.4854916471868811,1.976836801275653,.001,.87523823610962
213,0,-.8914787930132422,.3655153548574661,.001,.6080746904879978
214,0,1.524725268913916,-.4978261450920181,.001,.7359896640560722
215,0,-.1602649552617228,.877856365078956,.001,.2115560851918271
216,0,.1742071884615893,-.0585485873448336,.001,.4341791315416391
217,0,-1.482161365879114,-1.065510459149656,.001,.3682781994847844
218,0,.9121255375724165,.521176398590141,.001,.6283564903094383
219,0,-.4700806983724112,-.3436766949262152,.001,.2393029170431732
220,0,.5076445578400522,-1.849242718609089,.001,.2501571452236639
221,0,-.862709216673309,1.412511355957442,.001,.0160228794246324
222,0,1.590586625615684,.2218044488500787,.001,.5367545876541809
223,0,-.140458975825526,-.6606025749104715,.001,.3991502991517608
224,0,.016666545412379,1.023762223103451,.001,.0483723843639302
225,0,-2.475704361100152,.0343296717322702,.001,.4822281825373842
226,0,.695562853113199,-.9139957685487019,.001,.4292762176509793
227,0,-.6537120108208824,.6308022688135368,.001,.2176429306297284
228,0,.3362230976759451,-.2466701449253791,.001,.4739330701432494
229,0,-1.118631536670951,-1.481411894971068,.001,.5256899730688191
230,0,1.183268793592242,1.729467964145752,.001,.0224174763782505
231,0,-.3011536084489355,.3181224670531256,.001,.7248136502957827
232,0,.2543791769761652,-.5490934917745344,.001,.7279042521392542
233,0,-1.279283151121438,1.195546644438989,.001,.1340370488532694
234,0,1.03814482288938,.1275056645500875,.001,.9699804618568835
235,0,-.3842443316264196,-.78101589991319,.001,.6753837994475743
236,0,.5989553851243853,.7486042899643419,.001,.8110213039638937
237,0,-.7540863658960504,-.1519357798241379,.001,.8689328453227279
238,0,1.9668315295476,-1.246527169383361,.001,.3808045464078057
239,0,-.0617054953512853,2.588078397013549,.001,.0556693181154307
240,0,.0951412469190597,.4174928296919779,.001,.9767610363013253
241,0,-1.775609132817712,-.4440376473856437,.001,.1360106826222831
242,0,.7991513865350655,.7902112831905344,.001,.666315266682304
243,0,-.5595339563002033,-.1206996380582329,.001,.2707403552862918
244,0,.420387173908204,-1.181857421575402,.001,.2464973270763089
245,0,-.9826141782463987,.4515036293386958,.001,.2180822811050849
246,0,1.35882314790877,-.4101352668911076,.001,.0419928285080808
247,0,-.2200947497516626,-2.431413073078056,.001,.9733675530554626
248,0,.2141210815225081,1.261351690472508,.001,.8173217862846917
249,0,-1.373659667569583,.1587715908294761,.001,.8906786722113211
250,0,.9732025648444291,-.7396959580124726,.001,.2877487501610819
251,0,-.4267693077401852,.9242996718663524,.001,.8772121515476604
252,0,.5527236792107624,-.0275726195894286,.001,.2752055060869028
253,0,-.8072067740107275,-1.012421938661336,.001,.7988414742009712
254,0,1.748065787562015,.5569632537384195,.001,.3143565379455776
255,0,-.1010039007624413,-.3110260770032744,.001,.1565136402814342
256,0,.055860878787225,-1.700089293371409,.001,.0076140405781614
257,0,-2.008903547413223,1.501957476097006,.001,.6374212382193075
258,0,.7463555941898048,.2536386194534793,.001,.180131850801082
259,0,-.6059508917557968,-.622583015416923,.001,.2083966048732443
260,0,.3779703282837678,1.077501592972925,.001,.7622121462926982
261,0,-1.048198061168734,.0653153685196715,.001,.9139740164047067
262,0,1.266168852427591,-.8679706007309044,.001,.9334672361009196
263,0,-.2604102158021044,.669026675596965,.001,.341181713412796
264,0,.2950539901687465,-.2148877041697487,.001,.8801430135619124
265,0,-1.195101531649432,-1.394428638614456,.001,.669313805262719
266,0,1.107789730233125,1.887939914601002,.001,.1175171199111607
267,0,-.3424033554602663,.3508502666738044,.001,.2321530387459866
268,0,.6465045732592228,-.5134556171696253,.001,.7319489375904678
269,0,-.7030134562399132,.8332335408830965,.001,.4875919859848301
270,0,2.36659355328727,-.0895808487257164,.001,.5402757497784397
271,0,-.0225021917828048,-1.121785537131351,.001,.7875997089902959
272,0,.1345690211045369,.4860450128581346,.001,.7282918940708127
273,0,-1.611607564062313,-.3766979567250867,.001,.2037125725922634
274,0,.8542749989389501,-2.056530444911102,.001,.6070331294496443
275,0,-.5142927015423334,1.333124936230184,.001,.5833509493284795
276,0,.4635744876116537,.1901935387233591,.001,.2690022819156347
277,0,-.921005867507211,-.6996020543137905,.001,.9563269836282156
278,0,1.464883752481229,.9728276751263244,.001,.0571965967934199
279,0,-.1801340093954513,.0033769081898428,.001,.7816601258515795
280,0,.1791799757041898,-.9620435841182482,.001,.8326665840417126
281,0,-1.467634197384966,.5934781855959449,.001,.9001369406205226
282,0,.919572149183369,-.278703787597896,.001,.2229173910886512
283,0,-.46461999103365,-1.581317374573663,.001,.6520809387569615
284,0,.5132215025565514,1.605350309332049,.001,.3311803250681231
285,0,-.8556279340368275,.28573199159992,.001,.2046299754372261
286,0,1.608177148967489,-.5854429247479456,.001,.3664455493493488
287,0,-.135516380882762,1.134547689399595,.001,.8155800380540216
288,0,.0215632031354186,.0963639178087854,.001,.251401475806292
289,0,-2.38232699212895,-.8237145234827706,.001,.585202069190235
290,0,.7018120446145576,.7082546987335983,.001,.706750223715116
291,0,-.6476619589681671,-.1833209086754847,.001,.848919590138248
292,0,.3414080890699036,-1.316877877558557,.001,.3560328158388866
293,0,-1.109525352660428,2.116025260272977,.001,.0994233631085613
294,0,1.193186383113999,.383958338857624,.001,.6563536973856545
295,0,-.296034658090929,-.4784583560724746,.001,.0631648401152953
296,0,.2594392015983452,.8931231649506519,.001,.1509100601277831
297,0,-1.268264209776211,-.048218490031383,.001,.3176373900550551
298,0,1.046573376471037,-1.047486082602071,.001,.0676484003186453
299,0,-.3789787907757712,.533029093360373,.001,.9032446798239946
300,0,.6048233360858467,-.3327541215213844,.001,.7984044129323539
301,0,-.7475964384044945,-1.795002977633909,.001,.0443747149152
302,0,2.001891645884867,1.441055525716704,.001,.1058206651845542
303,0,-.0568011301626499,.2323892941652777,.001,.3309983766014083
304,0,.1000603840999272,-.6478257325843125,.001,.1201477711220575
305,0,-1.752408367581589,1.041341365727607,.001,.7687984918539872
306,0,.8059071533195746,.0446531070820059,.001,.2549531868676975
307,0,-.5538176999006964,-.8984428101560582,.001,.2527707268623488
308,0,.4257412696952304,.6434388721877126,.001,.3867155950576824
309,0,-.9747110429813625,-.2360498782916421,.001,.0537882877951683
310,0,1.371252086092953,-1.451188782551254,.001,.1656850136384428
311,0,-.2150817098216124,1.777445789677871,.001,.9700315390481922
312,0,.2191330754742066,.3289921925686257,.001,.1730949125582738
313,0,-1.361190126253254,-.5371387961555132,.001,.9371865542497625
314,0,.9810940053352999,1.216897884118132,.001,.1450380301901173
315,0,-.4214128826267745,.1379122897115536,.001,.4327040190374014
316,0,.5584364532803507,-.7670974198138247,.001,.3742874983138812
317,0,-.8004439708276068,.7623262796830677,.001,.0538271275746789
318,0,1.771086092506757,-.1415087598266443,.001,.7723509914523898
319,0,-.0960843084877866,-1.22439998846567,.001,.6567973642988476
320,0,.0607649728755562,3.190381990669113,.001,.8419665587461387
321,0,-1.973368325210016,.4287742564076569,.001,.5240488508673575
322,0,.7528394682724664,-.4326819865242895,.001,.5751792861962602
323,0,-.6000789603954667,.8043862581600205,.001,.7384969744385105
324,0,.3832338437770251,-.1103152058217263,.001,.1001128651291165
325,0,-1.039755273377462,-1.161366880560239,.001,.0235222890857429
326,0,1.277158241419257,.4629556496699888,.001,.4277882323591875
327,0,-.2553489271752212,-.3989403239840201,.001,.5900858817205128
328,0,.3001714431272633,-2.26896409385886,.001,.0311867525783373
329,0,-1.185161462641467,1.284543901980422,.001,.7635302269541799
330,0,1.116878247901461,.1692266360219626,.001,.1445638785291591
331,0,-.3372166143048983,-.7262019872132603,.001,.828303849616043
332,0,.6525500656615388,.9402294847026544,.001,.0398534282083509
333,0,-.6967590238601002,-.0172546397606043,.001,.9446672516442133
334,0,2.456074937018849,-.9953484817185104,.001,.1531775398796167
335,0,-.0176054440162723,.569050185020748,.001,.3300159957125315
336,0,.1395109719734693,-.3002175093364537,.001,.5826056958999667
337,0,-1.593921520495531,-1.657865665984689,.001,.1123160551105692
338,0,.8613480365654839,1.534618202994077,.001,.9427493003123625
339,0,-.5087127078080311,.2643057818999347,.001,.8312800667638227
340,0,.4690325270004571,-.6101098713563224,.001,.4579625531954172
341,0,-.9135494973039204,1.096121088855474,.001,.0804309139186432
342,0,1.479351533604446,.0756564135717202,.001,.6058071030272257
343,0,-.1751603819191407,-.8530332243708764,.001,.4564009131379226
344,0,.1593141331241175,.6819856748473815,.001,.1227283524268279
345,0,-1.527733924238061,-.2043431860488981,.001,.5550169969342816
346,0,.8900828773095306,-1.367659579844679,.001,.460764831753242
347,0,-.486548095935899,1.953135304372651,.001,.4739545769788786
348,0,.4910071559076974,.3618418300931208,.001,.6941906646015503
349,0,-.8842178698222325,-.5017219784451421,.001,.2228479503446285
350,0,1.540570359922429,.8479199074727322,.001,.2375914846196838
351,0,-.1553078673124873,-.0792286505297934,.001,.1976240386424245
352,0,.0019785001005568,-1.102638716902036,.001,.347782393734508
353,0,-3.159829727554727,.4976868200776119,.001,.8602915773237455
354,0,.6769756777985274,-.3656469530743072,.001,.0286189818378072
355,0,-.6720079838597667,-1.977706137376925,.001,.6211367884673955
356,0,.320721587532258,1.358641068402432,.001,.4310870619932399
357,0,-1.146523489655043,.200707849770964,.001,.9626910406715395
358,0,1.154192183791015,-.686486599218927,.001,.2772580168068433
359,0,-.3165585209923902,.9895205861429189,.001,.1920866130795458
360,0,.2392375511100081,.0136926723252106,.001,.6895670907837993
361,0,-1.313309692988023,-.9457851843036865,.001,.8032026985062907
362,0,1.013290578554864,.6058253639349401,.001,.724875143571055
363,0,-.4001057712329721,-.2679957264696087,.001,.5774115600529907
364,0,.5814734807130298,-1.546284218738284,.001,.8038363593777506
365,0,-.7737500541822412,1.643951211181809,.001,.2660891052749272
366,0,1.874065582814427,.296493870462054,.001,.5272680797949403
367,0,-.0764279752571029,-.5732426858641742,.001,.2900388008221423
368,0,.080397159044944,1.154404359268542,.001,.4289212767806396
369,0,-1.851632494257584,.1067326299965702,.001,.042141004640796
370,0,.7790990217584555,-.8093180300932266,.001,.6971347792712951
371,0,-.5767940141746288,.721573639194791,.001,.4380195211810155
372,0,.4043962105540626,-.1728406518761288,.001,.3915633132680867
373,0,-1.006700724955136,-1.292713937088213,.001,.9902211079376815
374,0,1.322741413281698,2.224538925731062,.001,.8755229927082669
375,0,-.2351676498082096,.3950867416543772,.001,.507338021280255
376,0,.1991167917032031,-.4669237114727281,.001,.6804532878111305
377,0,-1.41241224299775,.8627914802509626,.001,.0753515263102652
378,0,.9498836285124576,-.0688849363795401,.001,.09850389724716
379,0,-.4429130695812936,-1.083887816101489,.001,.3580737351479729
380,0,.5356920682165571,.5093964752379871,.001,.930158252118278
381,0,-.8277208407075315,-.35464042563603,.001,.3624226788143277
382,0,1.684053207374538,-1.909541137758179,.001,.5219251815181181
383,0,-.1157778398163103,1.385073800759463,.001,.7697406819155616
384,0,.0411561812538348,.2112443967679876,.001,.7970025538063359
385,0,-2.13417310199373,-.6734881822370734,.001,.0885884945785163
386,0,.727089082375603,1.006493888150357,.001,.310497722721212
387,0,-.623693924750387,.0240098938107928,.001,.0158502504226395
388,0,.3622417455889224,-.9297730235474048,.001,.6689222912295427
389,0,-1.073986764519998,.6182656021753352,.001,.3266034305073587
390,0,1.234084586703417,-.2573183073838092,.001,.8671676369483545
391,0,-.2756347537662875,-1.51305222257078,.001,.2888904265652823
392,0,.2797473000251955,1.685169737333029,.001,.5418017598020056
393,0,-1.225654780670896,.3072901996172069,.001,.1240070074898423
394,0,1.081057838538306,-.5611271826218232,.001,.5935440053943489
395,0,-.3580196429242997,1.17472694403545,.001,.9674731325662103
396,0,.6285077270463145,.1171128300536183,.001,.9117674676695386
397,0,-.7219444785355326,-.795087353525526,.001,.9907931523138586
398,0,2.174449602809074,.7350218315968495,.001,.7214477232224247
399,0,-.0371961433413772,-.162379345362794,.001,.9563479338813303
400,0,.1197623767867199,-1.269282099742203,.001,.2925470140155403
401,0,-1.667935086328395,2.368057555044231,.001,.7536744300907051
402,0,.8333073956874529,.4062642902123079,.001,.986511871386191
403,0,-.5311301195164112,-.4554508595410965,.001,.1416359226152492
404,0,.4472821044443689,.7761933358297681,.001,.3480404887110057
405,0,-.9436889670092103,-.1310971028015553,.001,.6544456934634213
406,0,1.423223461793276,-1.202856577184467,.001,.6056691393202763
407,0,-.1950821789858566,.4401105205951105,.001,.6451752695354035
408,0,.1891389861849053,-.4213818495342406,.001,.9857010250469446
409,0,-1.439474556856561,-2.706014652770103,.001,.3660627177137917
410,0,.9346205467656608,1.238818778123495,.001,.2615425860893922
411,0,-.453739804896236,.148333872352217,.001,.6045358318344104
412,0,.5244236851182735,-.7533259834302096,.001,.2280588931679576
413,0,-.8415924556256862,.9086010232561588,.001,.820823047987121
414,0,1.644931750717305,-.0378935357324035,.001,.5846216613345772
415,0,-.1256409913287207,-1.029795741084765,.001,.0411431182172168
416,0,.0313581874171419,.5449571504974297,.001,.4640705275559196
417,0,-2.241153809869858,-.3218711040034408,.001,.7284516516654993
418,0,.7143935061832041,-1.745581620880694,.001,.3877279284623755
419,0,-.6356322969662531,1.470824651089535,.001,.3353528347907838
420,0,.3518058295743537,.2430002410840033,.001,.1550935624514487
421,0,-1.09158372320915,-.6351537829442139,.001,.7342041208936435
422,0,1.213381787064299,1.059248346671732,.001,.7197876119002953
423,0,-.2858198373544718,.0549813035832557,.001,.4510850405273384
424,0,.2695793530196592,-.8831042011749881,.001,.0921364073317187
425,0,-1.246676568841239,.6561790693442002,.001,.2375575545641199
426,0,1.063657494840382,-.2254561699202646,.001,.3593188354360803
427,0,-.3684789828930779,-1.422235996146411,.001,.3679045377841446
428,0,.6166222936211204,1.829902831718559,.001,.5465121336141399
429,0,-.7347100248631562,.3399009295237607,.001,.1366811697021506
430,0,2.080454265435865,-.5252603787525082,.001,.4016271008451437
431,0,-.0469963787832208,.8187247327396387,.001,.7037996243286951
432,0,.1099060475565677,-.09994265629242,.001,.9631820848551851
433,0,-1.708648313135419,-1.141352688775676,.001,.5693066372229311
434,0,.8195303623232485,.474468711851241,.001,.4256804590195697
435,0,-.5424390078528408,-.3877951582941539,.001,.2200812079445035
436,0,.4364863698068355,-2.150686379529268,.001,.5197956065894159
437,0,-.9590846281239375,1.308448415775273,.001,.117704687358491
438,0,1.396766210549921,.1797002123332263,.001,.2626394923958927
